,year,state,d_eg,r_eg
0,1976,Alabama,-0.12316097375756922,0.12316097375756922
1,1976,Alaska,-0.02700042862299224,0.02700042862299224
2,1976,Arizona,-0.004448596146701343,0.004448596146701343
3,1976,Arkansas,-0.02072914026513975,0.02072914026513975
4,1976,California,-0.0035405894389381114,0.0035405894389381114
5,1976,Colorado,0.05610783506089025,-0.05610783506089025
6,1976,Connecticut,0.03316583080729384,-0.03316583080729384
7,1976,Delaware,-0.07695910918939024,0.07695910918939024
8,1976,Florida,-0.04841333925857102,0.04841333925857102
9,1976,Georgia,0.005212026175533688,-0.005212026175533688
10,1976,Hawaii,0.03380915628160875,-0.03380915628160875
11,1976,Idaho,-0.22351472768910843,0.22351472768910843
12,1976,Illinois,-0.021807009793805118,0.021807009793805118
13,1976,Indiana,0.04399356007124391,-0.04399356007124391
14,1976,Iowa,0.005168355278932851,-0.005168355278932851
15,1976,Kansas,0.031143687518227315,-0.031143687518227315
16,1976,Kentucky,-0.022241531470094385,0.022241531470094385
17,1976,Louisiana,-0.026025457719463845,0.026025457719463845
18,1976,Maine,-0.0626346066590788,0.0626346066590788
19,1976,Maryland,-0.07155191788360037,0.07155191788360037
20,1976,Massachusetts,-0.0007894124440518545,0.0007894124440518545
21,1976,Michigan,-0.016638981138540423,0.016638981138540423
22,1976,Minnesota,-0.021281573316737846,0.021281573316737846
23,1976,Mississippi,-0.0554289300908124,0.0554289300908124
24,1976,Missouri,0.05999789508826413,-0.05999789508826413
25,1976,Montana,-0.05092083326841277,0.05092083326841277
26,1976,Nebraska,0.034040042958191304,-0.034040042958191304
27,1976,Nevada,-0.029962023986430705,0.029962023986430705
28,1976,New Hampshire,-0.035675483708107095,0.035675483708107095
29,1976,New Jersey,0.023023111346591393,-0.023023111346591393
30,1976,New Mexico,0.004308256795061603,-0.004308256795061603
31,1976,New York,-0.010057958744471178,0.010057958744471178
32,1976,North Carolina,0.0008867242477086742,-0.0008867242477086742
33,1976,North Dakota,-0.07840516165828966,0.07840516165828966
34,1976,Ohio,-0.018884244180113984,0.018884244180113984
35,1976,Oklahoma,0.01977066490177208,-0.01977066490177208
36,1976,Oregon,0.038751920667854135,-0.038751920667854135
37,1976,Pennsylvania,0.017140874191039268,-0.017140874191039268
38,1976,Rhode Island,0.03158024653265246,-0.03158024653265246
39,1976,South Carolina,0.009159636459666198,-0.009159636459666198
40,1976,South Dakota,0.0016212160400030174,-0.0016212160400030174
41,1976,Tennessee,-0.053844599065811294,0.053844599065811294
42,1976,Texas,0.03886735620528088,-0.03886735620528088
43,1976,Utah,-0.011978905211361617,0.011978905211361617
44,1976,Vermont,-0.05075232389703959,0.05075232389703959
45,1976,Virginia,-0.026829623491423937,0.026829623491423937
46,1976,Washington,0.04821584825321466,-0.04821584825321466
47,1976,West Virginia,0.029506161033059766,-0.029506161033059766
48,1976,Wisconsin,0.012294022895437278,-0.012294022895437278
49,1976,Wyoming,0.1855525851397266,-0.1855525851397266
50,1978,Alabama,-0.17178913462647932,0.17178913462647932
51,1978,Alaska,-0.13006594893185278,0.13006594893185278
52,1978,Arizona,-0.020570145410965468,0.020570145410965468
53,1978,Arkansas,-0.08379509650139808,0.08379509650139808
54,1978,California,0.0037483495731431143,-0.0037483495731431143
55,1978,Colorado,0.051482283478342585,-0.051482283478342585
56,1978,Connecticut,0.05809907901149075,-0.05809907901149075
57,1978,Delaware,-0.10991372927323577,0.10991372927323577
58,1978,Florida,0.0414650835699861,-0.0414650835699861
59,1978,Georgia,-0.09618412092089025,0.09618412092089025
60,1978,Hawaii,-0.04108934243574383,0.04108934243574383
61,1978,Idaho,-0.16366292418405584,0.16366292418405584
62,1978,Illinois,-0.010565756016172231,0.010565756016172231
63,1978,Indiana,0.018878142904493585,-0.018878142904493585
64,1978,Iowa,0.002727128746855605,-0.002727128746855605
65,1978,Kansas,0.01073131579445324,-0.01073131579445324
66,1978,Kentucky,-0.06750042227352064,0.06750042227352064
67,1978,Louisiana,0.24896775105325678,-0.24896775105325678
68,1978,Maine,-0.06501198968853465,0.06501198968853465
69,1978,Maryland,-0.04029227200933449,0.04029227200933449
70,1978,Massachusetts,-0.031605887599995657,0.031605887599995657
71,1978,Michigan,0.0005578270251155163,-0.0005578270251155163
72,1978,Minnesota,-0.025661634069740216,0.025661634069740216
73,1978,Mississippi,0.01045920303072033,-0.01045920303072033
74,1978,Missouri,0.011275763447083484,-0.011275763447083484
75,1978,Montana,0.008460235393764006,-0.008460235393764006
76,1978,Nebraska,0.027468185052229876,-0.027468185052229876
77,1978,Nevada,0.006184175288439992,-0.006184175288439992
78,1978,New Hampshire,0.02535080131578341,-0.02535080131578341
79,1978,New Jersey,0.007292604006039643,-0.007292604006039643
80,1978,New Mexico,-0.2005969808737975,0.2005969808737975
81,1978,New York,-0.0026792840550626572,0.0026792840550626572
82,1978,North Carolina,0.06743112968491496,-0.06743112968491496
83,1978,North Dakota,-0.03456430367566292,0.03456430367566292
84,1978,Ohio,-0.011441474288475428,0.011441474288475428
85,1978,Oklahoma,0.11231343758619958,-0.11231343758619958
86,1978,Oregon,0.041017883762980906,-0.041017883762980906
87,1978,Pennsylvania,0.028690052846664225,-0.028690052846664225
88,1978,Rhode Island,0.18416222116815356,-0.18416222116815356
89,1978,South Carolina,-0.1084782289850084,0.1084782289850084
90,1978,South Dakota,0.03246380952008234,-0.03246380952008234
91,1978,Tennessee,-0.015639639222261213,0.015639639222261213
92,1978,Texas,0.04456888768224197,-0.04456888768224197
93,1978,Utah,0.022282314701549125,-0.022282314701549125
94,1978,Vermont,0.014958257954224827,-0.014958257954224827
95,1978,Virginia,0.006642815735547886,-0.006642815735547886
96,1978,Washington,0.11572233398719327,-0.11572233398719327
97,1978,West Virginia,0.10103475121221595,-0.10103475121221595
98,1978,Wisconsin,0.01928543936485242,-0.01928543936485242
99,1978,Wyoming,-0.16368635847175309,0.16368635847175309
100,1980,Alabama,-0.06973005199716716,0.06973005199716716
101,1980,Alaska,-0.006771527247797798,0.006771527247797798
102,1980,Arizona,0.020737557505162475,-0.020737557505162475
103,1980,Arkansas,0.02651710503696063,-0.02651710503696063
104,1980,California,0.002260084776719204,-0.002260084776719204
105,1980,Colorado,0.04704110902704117,-0.04704110902704117
106,1980,Connecticut,0.0428846856865772,-0.0428846856865772
107,1980,Delaware,-0.08568471276309207,0.08568471276309207
108,1980,Florida,0.017238567472132475,-0.017238567472132475
109,1980,Georgia,-0.01994728226514678,0.01994728226514678
110,1980,Hawaii,-0.11637461767667247,0.11637461767667247
111,1980,Idaho,-0.18859099691160244,0.18859099691160244
112,1980,Illinois,-0.027647665933842082,0.027647665933842082
113,1980,Indiana,0.01803221683395361,-0.01803221683395361
114,1980,Iowa,-0.007813632918449623,0.007813632918449623
115,1980,Kansas,-0.07066622997667779,0.07066622997667779
116,1980,Kentucky,-0.07051749426739108,0.07051749426739108
117,1980,Louisiana,-0.0471118396358748,0.0471118396358748
118,1980,Maine,-0.012502786231241271,0.012502786231241271
119,1980,Maryland,0.07279389072497215,-0.07279389072497215
120,1980,Massachusetts,-0.0019460340516976853,0.0019460340516976853
121,1980,Michigan,0.006948814320421524,-0.006948814320421524
122,1980,Minnesota,-0.03909809669772729,0.03909809669772729
123,1980,Mississippi,-0.04704949215726364,0.04704949215726364
124,1980,Missouri,-0.006867846501216735,0.006867846501216735
125,1980,Montana,0.0007953246431008356,-0.0007953246431008356
126,1980,Nebraska,-0.013812797853411024,0.013812797853411024
127,1980,Nevada,0.022694245198683214,-0.022694245198683214
128,1980,New Hampshire,0.013670486516160022,-0.013670486516160022
129,1980,New Jersey,0.002529598678860169,-0.002529598678860169
130,1980,New Mexico,-0.1969315089189283,0.1969315089189283
131,1980,New York,-0.0022316174235577735,0.0022316174235577735
132,1980,North Carolina,-0.006779563681528917,0.006779563681528917
133,1980,North Dakota,0.08940257817084989,-0.08940257817084989
134,1980,Ohio,-0.003659341274198595,0.003659341274198595
135,1980,Oklahoma,0.13188397757876139,-0.13188397757876139
136,1980,Oregon,0.012318604524900916,-0.012318604524900916
137,1980,Pennsylvania,0.00011665753740205956,-0.00011665753740205956
138,1980,Rhode Island,-0.07182439405421763,0.07182439405421763
139,1980,South Carolina,-0.09049559915305291,0.09049559915305291
140,1980,South Dakota,-0.03113820527506784,0.03113820527506784
141,1980,Tennessee,0.03620416383473245,-0.03620416383473245
142,1980,Texas,0.005866075641360593,-0.005866075641360593
143,1980,Utah,-0.0858524573826001,0.0858524573826001
144,1980,Vermont,0.07309627266984083,-0.07309627266984083
145,1980,Virginia,-0.029888576016872417,0.029888576016872417
146,1980,Washington,0.08683663605865263,-0.08683663605865263
147,1980,West Virginia,-0.08495666577237575,0.08495666577237575
148,1980,Wisconsin,0.004867003920378331,-0.004867003920378331
149,1980,Wyoming,-0.06430650740428641,0.06430650740428641
150,1982,Alabama,-0.08853493180068701,0.08853493180068701
151,1982,Alaska,-0.026282461914544263,0.026282461914544263
152,1982,Arizona,0.004369406815816687,-0.004369406815816687
153,1982,Arkansas,-0.025526251320402826,0.025526251320402826
154,1982,California,0.019534751872663972,-0.019534751872663972
155,1982,Colorado,0.02117304276794282,-0.02117304276794282
156,1982,Connecticut,0.0249264645425153,-0.0249264645425153
157,1982,Delaware,0.0878966734728603,-0.0878966734728603
158,1982,Florida,-0.0266152926089163,0.0266152926089163
159,1982,Georgia,-0.04136647765150624,0.04136647765150624
160,1982,Hawaii,-0.15849620481879118,0.15849620481879118
161,1982,Idaho,-0.2201755587801187,0.2201755587801187
162,1982,Illinois,-0.03445551962744163,0.03445551962744163
163,1982,Indiana,0.005242853346307065,-0.005242853346307065
164,1982,Iowa,-0.018479061550747883,0.018479061550747883
165,1982,Kansas,-0.012953751804671213,0.012953751804671213
166,1982,Kentucky,-0.048938660183754354,0.048938660183754354
167,1982,Louisiana,-0.75,0.75
168,1982,Maine,-0.09481091855586055,0.09481091855586055
169,1982,Maryland,0.012817311102577897,-0.012817311102577897
170,1982,Massachusetts,-0.015730158909523846,0.015730158909523846
171,1982,Michigan,-0.01861345842346592,0.01861345842346592
172,1982,Minnesota,0.005238562847507461,-0.005238562847507461
173,1982,Mississippi,-0.026337991585948267,0.026337991585948267
174,1982,Missouri,0.007406434707168593,-0.007406434707168593
175,1982,Montana,-0.014952870473043342,0.014952870473043342
176,1982,Nebraska,0.019151492657481266,-0.019151492657481266
177,1982,Nevada,-0.013054957621418001,0.013054957621418001
178,1982,New Hampshire,0.04678083676566226,-0.04678083676566226
179,1982,New Jersey,-0.006039622246693759,0.006039622246693759
180,1982,New Mexico,-0.08361153180147757,0.08361153180147757
181,1982,New York,-0.02593287247683653,0.02593287247683653
182,1982,North Carolina,0.07646511294797567,-0.07646511294797567
183,1982,North Dakota,0.020416585092457168,-0.020416585092457168
184,1982,Ohio,-0.05128472742583513,0.05128472742583513
185,1982,Oklahoma,0.024410238500329185,-0.024410238500329185
186,1982,Oregon,-0.009550441491968275,0.009550441491968275
187,1982,Pennsylvania,0.009736252680872892,-0.009736252680872892
188,1982,Rhode Island,-0.02776544322712176,0.02776544322712176
189,1982,South Carolina,-0.05553609018777953,0.05553609018777953
190,1982,South Dakota,0.23441331824184117,-0.23441331824184117
191,1982,Tennessee,-0.00460059928987038,0.00460059928987038
192,1982,Texas,-0.00422006570908285,0.00422006570908285
193,1982,Utah,-0.07945097630761501,0.07945097630761501
194,1982,Vermont,-0.00569822899787556,0.00569822899787556
195,1982,Virginia,-0.018630647467818263,0.018630647467818263
196,1982,Washington,0.027502237458065914,-0.027502237458065914
197,1982,West Virginia,0.10680832827571958,-0.10680832827571958
198,1982,Wisconsin,-0.002011793673905286,0.002011793673905286
199,1982,Wyoming,-0.03905931176503827,0.03905931176503827
200,1984,Alabama,-0.11949605248700608,0.11949605248700608
201,1984,Alaska,-0.09165931979247906,0.09165931979247906
202,1984,Arizona,-0.027373257090132684,0.027373257090132684
203,1984,Arkansas,-0.016474302793713532,0.016474302793713532
204,1984,California,0.02256420108461661,-0.02256420108461661
205,1984,Colorado,0.03685789314998015,-0.03685789314998015
206,1984,Connecticut,0.022449598197832026,-0.022449598197832026
207,1984,Delaware,0.10985100995553068,-0.10985100995553068
208,1984,Florida,0.05519269186075504,-0.05519269186075504
209,1984,Georgia,-0.072398623854222,0.072398623854222
210,1984,Hawaii,-0.05908434504328643,0.05908434504328643
211,1984,Idaho,0.09285008948960069,-0.09285008948960069
212,1984,Illinois,0.016017384987889776,-0.016017384987889776
213,1984,Indiana,0.015485198901353203,-0.015485198901353203
214,1984,Iowa,-0.04914717548683281,0.04914717548683281
215,1984,Kansas,-0.005151953193296201,0.005151953193296201
216,1984,Kentucky,-0.02938493923954344,0.02938493923954344
217,1984,Louisiana,-0.75,0.75
218,1984,Maine,-0.030949426289683647,0.030949426289683647
219,1984,Maryland,-0.01430759624007395,0.01430759624007395
220,1984,Massachusetts,0.005147994689114569,-0.005147994689114569
221,1984,Michigan,-0.005560209016964425,0.005560209016964425
222,1984,Minnesota,0.010197284088368598,-0.010197284088368598
223,1984,Mississippi,-0.06401770138503464,0.06401770138503464
224,1984,Missouri,0.0270727470334401,-0.0270727470334401
225,1984,Montana,-0.0007266524793874518,0.0007266524793874518
226,1984,Nebraska,-0.005396160257780936,0.005396160257780936
227,1984,Nevada,0.05050057151866304,-0.05050057151866304
228,1984,New Hampshire,-0.041977135253674636,0.041977135253674636
229,1984,New Jersey,0.008125677272751822,-0.008125677272751822
230,1984,New Mexico,0.006280947667954283,-0.006280947667954283
231,1984,New York,-0.004847292847891995,0.004847292847891995
232,1984,North Carolina,-0.021082335664270667,0.021082335664270667
233,1984,North Dakota,-0.0369960385969572,0.0369960385969572
234,1984,Ohio,0.011822923924643954,-0.011822923924643954
235,1984,Oklahoma,0.06780844154680706,-0.06780844154680706
236,1984,Oregon,0.006263306774486335,-0.006263306774486335
237,1984,Pennsylvania,0.015931448975418455,-0.015931448975418455
238,1984,Rhode Island,-0.0059392446169774914,0.0059392446169774914
239,1984,South Carolina,-0.027249515961790805,0.027249515961790805
240,1984,South Dakota,0.17634762919720956,-0.17634762919720956
241,1984,Tennessee,0.03699275204631404,-0.03699275204631404
242,1984,Texas,-0.05767557554908706,0.05767557554908706
243,1984,Utah,-0.054397193513451486,0.054397193513451486
244,1984,Vermont,-0.018767740329449056,0.018767740329449056
245,1984,Virginia,-0.014239128479156546,0.014239128479156546
246,1984,Washington,0.002550447157831986,-0.002550447157831986
247,1984,West Virginia,0.14064467629892854,-0.14064467629892854
248,1984,Wisconsin,0.013730770037806721,-0.013730770037806721
249,1984,Wyoming,-0.002792205949137148,0.002792205949137148
250,1986,Alabama,0.019796556346954555,-0.019796556346954555
251,1986,Alaska,-0.08652171380708576,0.08652171380708576
252,1986,Arizona,-0.010635180556752563,0.010635180556752563
253,1986,Arkansas,0.019743268135437118,-0.019743268135437118
254,1986,California,0.0008074634197964546,-0.0008074634197964546
255,1986,Colorado,0.05632497286127503,-0.05632497286127503
256,1986,Connecticut,-0.04388699381503615,0.04388699381503615
257,1986,Delaware,0.05763046088195226,-0.05763046088195226
258,1986,Florida,0.022238229699571135,-0.022238229699571135
259,1986,Georgia,-0.08674318793861473,0.08674318793861473
260,1986,Hawaii,-0.054968457751100055,0.054968457751100055
261,1986,Idaho,0.049804814991578364,-0.049804814991578364
262,1986,Illinois,0.016503655322182252,-0.016503655322182252
263,1986,Indiana,0.024881806793867957,-0.024881806793867957
264,1986,Iowa,-0.03802872842885433,0.03802872842885433
265,1986,Kansas,0.06632256867061442,-0.06632256867061442
266,1986,Kentucky,-0.045404848429655406,0.045404848429655406
267,1986,Louisiana,-0.2430748436544039,0.2430748436544039
268,1986,Maine,0.06825810190994985,-0.06825810190994985
269,1986,Maryland,-0.03502052908027538,0.03502052908027538
270,1986,Massachusetts,-0.04479096002999517,0.04479096002999517
271,1986,Michigan,-0.023444322456588184,0.023444322456588184
272,1986,Minnesota,-0.03269502099434511,0.03269502099434511
273,1986,Mississippi,0.06503381611523862,-0.06503381611523862
274,1986,Missouri,-0.06910505725532887,0.06910505725532887
275,1986,Montana,-0.04012118466504332,0.04012118466504332
276,1986,Nebraska,-0.06966316611964993,0.06966316611964993
277,1986,Nevada,-0.0027664903979961034,0.0027664903979961034
278,1986,New Hampshire,-0.06733001865028432,0.06733001865028432
279,1986,New Jersey,-0.007350816577065176,0.007350816577065176
280,1986,New Mexico,-0.033952691052370455,0.033952691052370455
281,1986,New York,-0.01749141664641003,0.01749141664641003
282,1986,North Carolina,0.041821329661908865,-0.041821329661908865
283,1986,North Dakota,-0.00708837213633607,0.00708837213633607
284,1986,Ohio,0.009798334278439246,-0.009798334278439246
285,1986,Oklahoma,-0.04700097612875866,0.04700097612875866
286,1986,Oregon,-0.006285076868590514,0.006285076868590514
287,1986,Pennsylvania,-0.0037624473161802525,0.0037624473161802525
288,1986,Rhode Island,0.0670337921174627,-0.0670337921174627
289,1986,South Carolina,-0.039176952622964625,0.039176952622964625
290,1986,South Dakota,0.15818471436510045,-0.15818471436510045
291,1986,Tennessee,0.0023191320835841195,-0.0023191320835841195
292,1986,Texas,-0.04661574081125954,0.04661574081125954
293,1986,Utah,-0.03314201022706097,0.03314201022706097
294,1986,Vermont,0.07824867428051271,-0.07824867428051271
295,1986,Virginia,-0.0468859903598308,0.0468859903598308
296,1986,Washington,-0.038012922099787155,0.038012922099787155
297,1986,West Virginia,-0.005972108285479901,0.005972108285479901
298,1986,Wisconsin,0.002670152903623219,-0.002670152903623219
299,1986,Wyoming,-0.05527827670586468,0.05527827670586468
300,1988,Alabama,-0.005327480794623604,0.005327480794623604
301,1988,Alaska,-0.08251060264483083,0.08251060264483083
302,1988,Arizona,0.007229434565926291,-0.007229434565926291
303,1988,Arkansas,-0.011421052761872226,0.011421052761872226
304,1988,California,-0.014408606115699656,0.014408606115699656
305,1988,Colorado,0.0025705022444265104,-0.0025705022444265104
306,1988,Connecticut,0.006901229513575352,-0.006901229513575352
307,1988,Delaware,0.07483146211148872,-0.07483146211148872
308,1988,Florida,0.0014658464184152187,-0.0014658464184152187
309,1988,Georgia,0.02718216227640402,-0.02718216227640402
310,1988,Hawaii,-0.1534465772357344,0.1534465772357344
311,1988,Idaho,0.003276115241361471,-0.003276115241361471
312,1988,Illinois,0.017522144829555525,-0.017522144829555525
313,1988,Indiana,0.01967939930885423,-0.01967939930885423
314,1988,Iowa,-0.038586190261701125,0.038586190261701125
315,1988,Kansas,0.06467592292220853,-0.06467592292220853
316,1988,Kentucky,0.03810269753610875,-0.03810269753610875
317,1988,Louisiana,-0.1824289519233821,0.1824289519233821
318,1988,Maine,0.01606161528055113,-0.01606161528055113
319,1988,Maryland,-0.009526621349670708,0.009526621349670708
320,1988,Massachusetts,-0.048385523512020294,0.048385523512020294
321,1988,Michigan,-0.0018628345157505515,0.0018628345157505515
322,1988,Minnesota,0.06437028375033639,-0.06437028375033639
323,1988,Mississippi,-0.010096420875902108,0.010096420875902108
324,1988,Missouri,-0.028296479292633066,0.028296479292633066
325,1988,Montana,-0.01971772945947204,0.01971772945947204
326,1988,Nebraska,0.04588451845102228,-0.04588451845102228
327,1988,Nevada,-0.029412049560347073,0.029412049560347073
328,1988,New Hampshire,-0.0930192311924513,0.0930192311924513
329,1988,New Jersey,0.010339659202182829,-0.010339659202182829
330,1988,New Mexico,-0.02716102762926821,0.02716102762926821
331,1988,New York,-0.014727174643345867,0.014727174643345867
332,1988,North Carolina,0.04768929007893055,-0.04768929007893055
333,1988,North Dakota,0.024314792220866584,-0.024314792220866584
334,1988,Ohio,0.010841397721865712,-0.010841397721865712
335,1988,Oklahoma,-0.03254512489507354,0.03254512489507354
336,1988,Oregon,-0.07554768852534749,0.07554768852534749
337,1988,Pennsylvania,-0.0402239222742059,0.0402239222742059
338,1988,Rhode Island,-0.10874975063555962,0.10874975063555962
339,1988,South Carolina,0.019860274640895178,-0.019860274640895178
340,1988,South Dakota,0.03262897703227792,-0.03262897703227792
341,1988,Tennessee,-0.027854111149176096,0.027854111149176096
342,1988,Texas,-0.025553899085968605,0.025553899085968605
343,1988,Utah,-0.015576189112320409,0.015576189112320409
344,1988,Vermont,-0.039536455399047064,0.039536455399047064
345,1988,Virginia,0.03207178028733563,-0.03207178028733563
346,1988,Washington,-0.028440021184758534,0.028440021184758534
347,1988,West Virginia,-0.019991617605776196,0.019991617605776196
348,1988,Wisconsin,0.006280025453287226,-0.006280025453287226
349,1988,Wyoming,-0.03799795666784876,0.03799795666784876
350,1990,Alabama,-0.042598677538436575,0.042598677538436575
351,1990,Alaska,-0.15392275033438213,0.15392275033438213
352,1990,Arizona,-0.04092691466043651,0.04092691466043651
353,1990,Arkansas,0.05639134769069769,-0.05639134769069769
354,1990,California,-0.009839002527851418,0.009839002527851418
355,1990,Colorado,-0.015486333689646473,0.015486333689646473
356,1990,Connecticut,0.023838611921196125,-0.023838611921196125
357,1990,Delaware,0.04294459943077747,-0.04294459943077747
358,1990,Florida,0.016049732828398194,-0.016049732828398194
359,1990,Georgia,0.08048493558995128,-0.08048493558995128
360,1990,Hawaii,0.07070157585994875,-0.07070157585994875
361,1990,Idaho,0.16794589713588035,-0.16794589713588035
362,1990,Illinois,0.03416173404807052,-0.03416173404807052
363,1990,Indiana,0.08964865345355506,-0.08964865345355506
364,1990,Iowa,-0.08087837499994369,0.08087837499994369
365,1990,Kansas,-0.03454042135831334,0.03454042135831334
366,1990,Kentucky,0.09930276002548537,-0.09930276002548537
367,1990,Louisiana,-0.24998937240509558,0.24998937240509558
